id,dep,upper_name,untrimmed_name,name,long,lat
32246,79,LE VERT,le vert,Le Vert,-0.383333,46.0833
32247,79,FAYE-SUR-ARDIN,faye sur ardin,Faye-sur-Ardin,-0.516667,46.45
32248,79,SAINT-MAXIRE,saint maxire,Saint-Maxire,-0.483333,46.4
32249,79,CHAMPDENIERS-SAINT-DENIS,champdeniers saint denis,Champdeniers-Saint-Denis,-0.405,46.4842
32250,79,SAINT-SYMPHORIEN,saint symphorien,Saint-Symphorien,-0.5,46.2667
32251,79,SAINTE-SOLINE,sainte soline,Sainte-Soline,0.033333,46.25
32252,79,LA ROCHENARD,la rochenard,La Rochénard,-0.583333,46.2
32253,79,THORIGNY-SUR-LE-MIGNON,thorigny sur le mignon,Thorigny-sur-le-Mignon,-0.55,46.15
32254,79,MAISONNAY,maisonnay,Maisonnay,-0.066667,46.1833
32255,79,ARGENTON-LES-VALLEES,argenton les vallees,Argenton-les-Vallées,-0.45,46.9833
32256,79,SOUTIERS,soutiers,Soutiers,-0.266667,46.5667
32257,79,PRAHECQ,prahecq,Prahecq,-0.35,46.25
32258,79,MELLE,melle,Mellé,-0.133333,46.2167
32259,79,PERIGNE,perigne,Périgné,-0.25,46.1833
32260,79,LA FORET-SUR-SEVRE,la foret sur sevre,La Forêt-sur-Sèvre,-0.65,46.7667
32261,79,AUBIGNY,aubigny,Aubigny,-0.133333,46.7333
32262,79,VAUTEBIS,vautebis,Vautebis,-0.15,46.5333
32263,79,VOUHE,vouhe,Vouhé,-0.233333,46.55
32264,79,PAIZAY-LE-CHAPT,paizay le chapt,Paizay-le-Chapt,-0.183333,46.0833
32265,80,MOYENNEVILLE,moyenneville,Moyenneville,1.75,50.075
32266,80,BUSSU,bussu,Bussu,2.96667,49.9333
32267,80,MARQUAIX,marquaix,Marquaix,3.06667,49.9333
32268,80,CROUY-SAINT-PIERRE,crouy saint pierre,Crouy-Saint-Pierre,2.0875,49.9692
32269,80,BEAUMETZ,beaumetz,Beaumetz,2.11667,50.1333
32270,80,MERICOURT-EN-VIMEU,mericourt en vimeu,Méricourt-en-Vimeu,1.95,49.9
32271,80,TEMPLEUX-LE-GUERARD,templeux le guerard,Templeux-le-Guérard,3.15,49.9667
32272,80,MAILLY-RAINEVAL,mailly raineval,Mailly-Raineval,2.45,49.75
32273,80,FAMECHON,famechon,Famechon,2.05,49.75
32274,80,CANCHY,canchy,Canchy,1.88333,50.1833
32275,80,FONTAINE-LE-SEC,fontaine le sec,Fontaine-le-Sec,1.8,49.95
32276,80,MERICOURT-L'ABBE,mericourt l abbe,Méricourt-l'Abbé,2.56667,49.95
32277,80,MEZEROLLES,mezerolles,Mézerolles,2.23333,50.1833
32278,80,BUS-LES-ARTOIS,bus les artois,Bus-lès-Artois,2.54139,50.1034
32279,80,VILLERS-BOCAGE,villers bocage,Villers-Bocage,2.33333,49.9833
32280,80,GRUNY,gruny,Gruny,2.83333,49.7333
32281,80,BALATRE,balatre,Balâtre,2.86667,49.7167
32282,80,WARSY,warsy,Warsy,2.65,49.7
32283,80,VAUCHELLES-LES-DOMART,vauchelles les domart,Vauchelles-lès-Domart,2.05,50.05
32284,80,MEZIERES-EN-SANTERRE,mezieres en santerre,Mézières-en-Santerre,2.55,49.7833
32285,80,FONTAINE-SUR-MAYE,fontaine sur maye,Fontaine-sur-Maye,1.93333,50.2333
32286,80,MORISEL,morisel,Morisel,2.48333,49.7667
32287,80,VIRONCHAUX,vironchaux,Vironchaux,1.81667,50.2833
32288,80,CROIX-MOLIGNEAUX,croix moligneaux,Croix-Moligneaux,2.98333,49.8
32289,80,BIACHES,biaches,Biaches,2.91667,49.9167
32290,80,IGNAUCOURT,ignaucourt,Ignaucourt,2.56667,49.8333
32291,80,SAINT-MAULVIS,saint maulvis,Saint-Maulvis,1.83333,49.9
32292,80,BERNAY-EN-PONTHIEU,bernay en ponthieu,Bernay-en-Ponthieu,1.75,50.2667
32293,80,QUEVAUVILLERS,quevauvillers,Quevauvillers,2.08333,49.8167
32294,80,HOMBLEUX,hombleux,Hombleux,2.98333,49.7333
32295,80,VECQUEMONT,vecquemont,Vecquemont,2.45,49.8833
32296,80,MAISON-ROLAND,maison roland,Maison-Roland,2.01667,50.1167
32297,80,LE HAMEL,le hamel,Le Hamel,2.56667,49.8833
32298,80,BERNEUIL,berneuil,Berneuil,2.16667,50.1
32299,80,CLAIRY-SAULCHOIX,clairy saulchoix,Clairy-Saulchoix,2.16667,49.85
32300,80,VAUDRICOURT,vaudricourt,Vaudricourt,1.55,50.1167
32301,80,AVESNES-CHAUSSOY,avesnes chaussoy,Avesnes-Chaussoy,1.86667,49.9
32302,80,TAILLY,tailly,Tailly,1.94695,49.9306
32303,80,BARLY,barly,Barly,2.26667,50.2
32304,80,FRANLEU,franleu,Franleu,1.65,50.1
32305,80,BERNES,bernes,Bernes,3.08333,49.9
32306,80,FROYELLES,froyelles,Froyelles,1.93333,50.2333
32307,80,LANCHES-SAINT-HILAIRE,lanches saint hilaire,Lanches-Saint-Hilaire,2.13333,50.1
32308,80,ENGLEBELMER,englebelmer,Englebelmer,2.6,50.05
32309,80,DOULLENS,doullens,Doullens,2.35,50.15
32310,80,MIANNAY,miannay,Miannay,1.71667,50.1
32311,80,AUMATRE,aumatre,Aumâtre,1.78333,49.9167
32312,80,VAUCHELLES-LES-QUESNOY,vauchelles les quesnoy,Vauchelles-les-Quesnoy,1.88333,50.1
32313,80,MARIEUX,marieux,Marieux,2.43333,50.1
32314,80,FLIXECOURT,flixecourt,Flixecourt,2.08333,50.0167
32315,80,LUCHEUX,lucheux,Lucheux,2.41667,50.2
32316,80,COURCELETTE,courcelette,Courcelette,2.75,50.0667
32317,80,NAMPTY,nampty,Nampty,2.2,49.8
32318,80,MAUREPAS,maurepas,Maurepas,2.83333,49.9833
32319,80,EAUCOURT-SUR-SOMME,eaucourt sur somme,Eaucourt-sur-Somme,1.88333,50.0667
32320,80,NAOURS,naours,Naours,2.28333,50.0333
32321,80,BEHENCOURT,behencourt,Béhencourt,2.43333,49.9667
32322,80,SAINT-RIQUIER,saint riquier,Saint-Riquier,1.95,50.1333
32323,80,LOUVRECHY,louvrechy,Louvrechy,2.4,49.7333
32324,80,FORCEVILLE,forceville,Forceville,2.56667,50.05
32325,80,QUEND,quend,Quend,1.63333,50.3167
32326,80,AUMONT,aumont,Aumont,1.91667,49.8833
32327,80,SAINT-GRATIEN,saint gratien,Saint-Gratien,2.41667,49.95
32328,80,OISEMONT,oisemont,Oisemont,1.76667,49.95
32329,80,PORT-LE-GRAND,port le grand,Port-le-Grand,1.75,50.15
32330,80,BOUFFLERS,boufflers,Boufflers,2.01667,50.2667
32331,80,BETTEMBOS,bettembos,Bettembos,1.88333,49.8
32332,80,LIERAMONT,lieramont,Liéramont,3.05,50
32333,80,CAVILLON,cavillon,Cavillon,2.08333,49.9167
32334,80,FRICOURT,fricourt,Fricourt,2.71667,50
32335,80,MALPART,malpart,Malpart,2.5,49.6833
32336,80,VAUX-SUR-SOMME,vaux sur somme,Vaux-sur-Somme,2.55,49.9167
32337,80,WOIGNARUE,woignarue,Woignarue,1.5,50.1167
32338,80,RAINNEVILLE,rainneville,Rainneville,2.35,49.9667
32339,80,MOUFLERS,mouflers,Mouflers,2.05,50.0333
32340,80,CARTIGNY,cartigny,Cartigny,3.01667,49.9167
32341,80,EQUENNES-ERAMECOURT,equennes eramecourt,Équennes-Éramecourt,1.96,49.7339
32342,80,CERISY,cerisy,Cerisy,2.63861,49.9064
32343,80,MONTIGNY-SUR-L'HALLUE,montigny sur l hallue,Montigny-sur-l'Hallue,2.45,49.9667
32344,80,LIHONS,lihons,Lihons,2.76667,49.8167
32345,80,ALLENAY,allenay,Allenay,1.5,50.0833
32346,80,CAYEUX-EN-SANTERRE,cayeux en santerre,Cayeux-en-Santerre,2.6,49.8167
32347,80,HARPONVILLE,harponville,Harponville,2.51667,50.0333
32348,80,ROUY-LE-PETIT,rouy le petit,Rouy-le-Petit,2.95,49.7667
32349,80,FLEURY,fleury,Fleury,2.11667,49.75
32350,80,GUYENCOURT-SUR-NOYE,guyencourt sur noye,Guyencourt-sur-Noye,2.36667,49.7833
32351,80,BOURDON,bourdon,Bourdon,2.06667,49.9833
32352,80,TILLOY-LES-CONTY,tilloy les conty,Tilloy-lès-Conty,2.18333,49.75
32353,80,FRETTEMEULE,frettemeule,Frettemeule,1.64389,50
32354,80,ALLERY,allery,Allery,1.9,49.9667
32355,80,ARGOULES,argoules,Argoules,1.83333,50.35
32356,80,CHAMPIEN,champien,Champien,2.85,49.6833
32357,80,FOLLEVILLE,folleville,Folleville,2.36667,49.6833
32358,80,CONTOIRE,contoire,Contoire,2.55,49.7167
32359,80,LE BOISLE,le boisle,Le Boisle,1.98333,50.2667
32360,80,SAUVILLERS-MONGIVAL,sauvillers mongival,Sauvillers-Mongival,2.46667,49.7333
32361,80,NAMPS-MAISNIL,namps maisnil,Namps-Maisnil,2.10695,49.8028
32362,80,SENTELIE,sentelie,Sentelie,2.03333,49.7167
32363,80,THEZY-GLIMONT,thezy glimont,Thézy-Glimont,2.43333,49.8167
32364,80,FRAMICOURT,framicourt,Framicourt,1.68333,49.95
32365,80,DOMINOIS,dominois,Dominois,1.85,50.3333
32366,80,BLANGY-TRONVILLE,blangy tronville,Blangy-Tronville,2.41667,49.8833
32367,80,MILLENCOURT-EN-PONTHIEU,millencourt en ponthieu,Millencourt-en-Ponthieu,1.9,50.15
32368,80,BRAY-SUR-SOMME,bray sur somme,Bray-sur-Somme,2.71667,49.9333
32369,80,LANCHERES,lancheres,Lanchères,1.55,50.1667
32370,80,BOUZINCOURT,bouzincourt,Bouzincourt,2.61667,50.0167
32371,80,HALLU,hallu,Hallu,2.8,49.7833
32372,80,BAZENTIN,bazentin,Bazentin,2.76667,50.0333
32373,80,BACOUEL-SUR-SELLE,bacouel sur selle,Bacouel-sur-Selle,2.23333,49.8333
32374,80,GUILLAUCOURT,guillaucourt,Guillaucourt,2.63333,49.85
32375,80,TILLOLOY,tilloloy,Tilloloy,2.75,49.6333
32376,80,VRON,vron,Vron,1.75,50.3167
32377,80,HEM-HARDINVAL,hem hardinval,Hem-Hardinval,2.3,50.1667
32378,80,CIZANCOURT,cizancourt,Cizancourt,2.91667,49.8333
32379,80,INVAL-BOIRON,inval boiron,Inval-Boiron,1.75,49.8833
32380,80,BOISMONT,boismont,Boismont,1.68333,50.15
32381,80,CHAULNES,chaulnes,Chaulnes,2.8,49.8167
32382,80,MONCHY-LAGACHE,monchy lagache,Monchy-Lagache,3.05,49.85
32383,80,SAINT-MAXENT,saint maxent,Saint-Maxent,1.73333,50
32384,80,NEUFMOULIN,neufmoulin,Neufmoulin,1.9,50.1333
32385,80,VILLERS-LES-ROYE,villers les roye,Villers-lès-Roye,2.73333,49.7
32386,80,ARREST,arrest,Arrest,1.61667,50.1333
32387,80,HERISSART,herissart,Hérissart,2.41667,50.0167
32388,80,HALLOY-LES-PERNOIS,halloy les pernois,Halloy-lès-Pernois,2.2,50.05
32389,80,GUILLEMONT,guillemont,Guillemont,2.83333,50.0167
32390,80,BEALCOURT,bealcourt,Béalcourt,2.18333,50.2
32391,80,BOUQUEMAISON,bouquemaison,Bouquemaison,2.33333,50.2167
32392,80,BELLANCOURT,bellancourt,Bellancourt,1.91667,50.0833
32393,80,FONCHES-FONCHETTE,fonches fonchette,Fonches-Fonchette,2.8175,49.7756
32394,80,ERCOURT,ercourt,Ercourt,1.71667,50.05
32395,80,ROGY,rogy,Rogy,2.21667,49.7
32396,80,NOYELLES-EN-CHAUSSEE,noyelles en chaussee,Noyelles-en-Chaussée,1.98333,50.2
32397,80,GORGES,gorges,Gorges,2.16667,50.1167
32398,80,SAILLY-SAILLISEL,sailly saillisel,Sailly-Saillisel,2.91667,50.0333
32399,80,MORVILLERS-SAINT-SATURNIN,morvillers saint saturnin,Morvillers-Saint-Saturnin,1.83333,49.7833
32400,80,SENLIS-LE-SEC,senlis le sec,Senlis-le-Sec,2.56667,50.0333
32401,80,OUTREBOIS,outrebois,Outrebois,2.25,50.1667
32402,80,VILLE-SUR-ANCRE,ville sur ancre,Ville-sur-Ancre,2.61667,49.95
32403,80,SAINT-VAAST-EN-CHAUSSEE,saint vaast en chaussee,Saint-Vaast-en-Chaussée,2.20556,49.9701
32404,80,BRAY-LES-MAREUIL,bray les mareuil,Bray-lès-Mareuil,1.85,50.05
32405,80,YVRENCH,yvrench,Yvrench,2,50.1833
32406,80,CHUIGNOLLES,chuignolles,Chuignolles,2.73333,49.9
32407,80,LOUVENCOURT,louvencourt,Louvencourt,2.5,50.1
32408,80,BREVILLERS,brevillers,Brévillers,2.38333,50.2167
32409,80,TREUX,treux,Treux,2.58333,49.95
32410,80,GRATTEPANCHE,grattepanche,Grattepanche,2.28333,49.7833
32411,80,PERONNE,peronne,Péronne,2.93333,49.9333
32412,80,MONTONVILLERS,montonvillers,Montonvillers,2.29556,49.9937
32413,80,HERVILLY,hervilly,Hervilly,3.11667,49.9333
32414,80,PERTAIN,pertain,Pertain,2.86667,49.8167
32415,80,AUTHEUX,autheux,Autheux,2.23333,50.1333
32416,80,MARCELCAVE,marcelcave,Marcelcave,2.56667,49.85
32417,80,DAOURS,daours,Daours,2.45,49.9
32418,80,LIMEUX,limeux,Limeux,1.81667,50.0167
32419,80,Y,y,Y,2.98333,49.8
32420,80,CARDONNETTE,cardonnette,Cardonnette,2.35,49.95
32421,80,BOSQUEL,bosquel,Bosquel,2.21806,49.7392
32422,80,BEAUCAMPS-LE-JEUNE,beaucamps le jeune,Beaucamps-le-Jeune,1.76667,49.8167
32423,80,AULT,ault,Ault,1.45,50.1
32424,80,BIENCOURT,biencourt,Biencourt,1.7,49.9667
32425,80,FRIVILLE-ESCARBOTIN,friville escarbotin,Friville-Escarbotin,1.55,50.0833
32426,80,BERNAVILLE,bernaville,Bernaville,2.16667,50.1333
32427,80,MORLANCOURT,morlancourt,Morlancourt,2.63333,49.95
32428,80,BREUIL,breuil,Breuil,2.95,49.7167
32429,80,BEAUCAMPS-LE-VIEUX,beaucamps le vieux,Beaucamps-le-Vieux,1.78333,49.8333
32430,80,BUVERCHY,buverchy,Buverchy,2.96667,49.7167
32431,80,HAVERNAS,havernas,Havernas,2.23333,50.0333
32432,80,NEUVILLE-COPPEGUEULE,neuville coppegueule,Neuville-Coppegueule,1.75,49.85
32433,80,PONT-DE-METZ,pont de metz,Pont-de-Metz,2.25,49.8833
32434,80,GUIGNEMICOURT,guignemicourt,Guignemicourt,2.16667,49.8667
32435,80,ESCLAINVILLERS,esclainvillers,Esclainvillers,2.4,49.6833
32436,80,SOYECOURT,soyecourt,Soyécourt,2.78333,49.8667
32437,80,GRIVILLERS,grivillers,Grivillers,2.73333,49.65
32438,80,FRESNES-MAZANCOURT,fresnes mazancourt,Fresnes-Mazancourt,2.86667,49.85
32439,80,VERMANDOVILLERS,vermandovillers,Vermandovillers,2.78333,49.85
32440,80,MATIGNY,matigny,Matigny,3,49.8
32441,80,FRAMERVILLE-RAINECOURT,framerville rainecourt,Framerville-Rainecourt,2.71306,49.8606
32442,80,ARRY,arry,Arry,1.71667,50.2833
32443,80,TALMAS,talmas,Talmas,2.33333,50.0333
32444,80,LE PLESSIER-ROZAINVILLERS,le plessier rozainvillers,Le Plessier-Rozainvillers,2.55306,49.7503
32445,80,ATHIES,athies,Athies,2.98333,49.85
32446,80,FOREST-L'ABBAYE,forest l abbaye,Forest-l'Abbaye,1.81667,50.2
32447,80,VERPILLIERES,verpillieres,Verpillières,2.81667,49.6667
32448,80,COISY,coisy,Coisy,2.33333,49.95
32449,80,FIENVILLERS,fienvillers,Fienvillers,2.23333,50.1167
32450,80,RUBEMPRE,rubempre,Rubempré,2.38333,50.0167
32451,80,CHAUSSOY-EPAGNY,chaussoy epagny,Chaussoy-Epagny,2.33333,49.7333
32452,80,OVILLERS-LA-BOISSELLE,ovillers la boisselle,Ovillers-la-Boisselle,2.69778,50.0314
32453,80,AIGNEVILLE,aigneville,Aigneville,1.61667,50.0333
32454,80,SAINT-AUBIN-MONTENOY,saint aubin montenoy,Saint-Aubin-Montenoy,1.98333,49.85
32455,80,HALLENCOURT,hallencourt,Hallencourt,1.88333,49.9833
32456,80,DOMVAST,domvast,Domvast,1.91667,50.2
32457,80,LE CARDONNOIS,le cardonnois,Le Cardonnois,2.48333,49.6333
32458,80,BETHENCOURT-SUR-SOMME,bethencourt sur somme,Béthencourt-sur-Somme,2.96667,49.8
32459,80,L'ETOILE,l etoile,L'Étoile,2.03333,50.0333
32460,80,NESLE,nesle,Nesle,2.91667,49.7667
32461,80,MONTDIDIER,montdidier,Montdidier,2.56667,49.65
32462,80,BETTENCOURT-SAINT-OUEN,bettencourt saint ouen,Bettencourt-Saint-Ouen,2.11667,50.0167
32463,80,LAUCOURT,laucourt,Laucourt,2.76667,49.6667
32464,80,FONTAINE-SUR-SOMME,fontaine sur somme,Fontaine-sur-Somme,1.93333,50.0333
32465,80,PICQUIGNY,picquigny,Picquigny,2.15,49.95
32466,80,TINCOURT-BOUCLY,tincourt boucly,Tincourt-Boucly,3.05,49.9333
32467,80,ECLUSIER-VAUX,eclusier vaux,Éclusier-Vaux,2.78333,49.9333
32468,80,ERCHEU,ercheu,Ercheu,2.93333,49.7
32469,80,QUERRIEU,querrieu,Querrieu,2.41667,49.9333
32470,80,GRECOURT,grecourt,Grécourt,2.98333,49.7167
32471,80,HEUCOURT-CROQUOISON,heucourt croquoison,Heucourt-Croquoison,1.85,49.9333
32472,80,GAMACHES,gamaches,Gamaches,1.55,49.9833
32473,80,OMIECOURT,omiecourt,Omiécourt,2.83333,49.8
32474,80,BRASSY,brassy,Brassy,2.05,49.7333
32475,80,HERLEVILLE,herleville,Herleville,2.75,49.85
32476,80,HARBONNIERES,harbonnieres,Harbonnières,2.66667,49.85
32477,80,ROYE,roye,Roye,2.8,49.7
32478,80,COURCELLES-SOUS-THOIX,courcelles sous thoix,Courcelles-sous-Thoix,2.08333,49.7167
32479,80,HANCOURT,hancourt,Hancourt,3.06667,49.9
32480,80,CREMERY,cremery,Crémery,2.83333,49.75
32481,80,BUIRE-COURCELLES,buire courcelles,Buire-Courcelles,3.01667,49.9333
32482,80,VILLERS-CAMPSART,villers campsart,Villers-Campsart,1.83333,49.8667
32483,80,MARQUIVILLERS,marquivillers,Marquivillers,2.7,49.6667
32484,80,CARREPUIS,carrepuis,Carrépuis,2.83333,49.7
32485,80,BUSSY-LES-DAOURS,bussy les daours,Bussy-lès-Daours,2.43333,49.9167
32486,80,HORNOY-LE-BOURG,hornoy le bourg,Hornoy-le-Bourg,1.90139,49.8456
32487,80,LICOURT,licourt,Licourt,2.88333,49.8
32488,80,FAVEROLLES,faverolles,Faverolles,2.62056,49.6487
32489,80,THENNES,thennes,Thennes,2.46667,49.8
32490,80,MEREAUCOURT,mereaucourt,Méréaucourt,1.93417,49.7292
32491,80,SALOUEL,salouel,Salouël,2.25,49.8667
32492,80,RANCOURT,rancourt,Rancourt,2.91667,50
32493,80,LOEUILLY,loeuilly,Lœuilly,2.16667,49.7833
32494,80,ETERPIGNY,eterpigny,Éterpigny,2.91667,49.8833
32495,80,LE MAZIS,le mazis,Le Mazis,1.76667,49.8833
32496,80,PUCHEVILLERS,puchevillers,Puchevillers,2.41667,50.05
32497,80,MOYENCOURT-LES-POIX,moyencourt les poix,Moyencourt-lès-Poix,2.03333,49.7833
32498,80,REMAUGIES,remaugies,Remaugies,2.66667,49.6167
32499,80,ESTREES-SUR-NOYE,estrees sur noye,Estrées-sur-Noye,2.33333,49.7833
32500,80,SAILLY-LE-SEC,sailly le sec,Sailly-le-Sec,2.58333,49.9167
32501,80,BEAUFORT-EN-SANTERRE,beaufort en santerre,Beaufort-en-Santerre,2.66667,49.7667
32502,80,ROUY-LE-GRAND,rouy le grand,Rouy-le-Grand,2.95,49.7833
32503,80,FRICAMPS,fricamps,Fricamps,2,49.8167
32504,80,THORY,thory,Thory,2.43333,49.7167
32505,80,GREBAULT-MESNIL,grebault mesnil,Grébault-Mesnil,1.71667,50.0333
32506,80,ROLLOT,rollot,Rollot,2.65,49.5833
32507,80,MAISNIERES,maisnieres,Maisnières,1.61667,50.0167
32508,80,JUMEL,jumel,Jumel,2.35,49.75
32509,80,ROIGLISE,roiglise,Roiglise,2.83333,49.6833
32510,80,VILLERS-TOURNELLE,villers tournelle,Villers-Tournelle,2.46667,49.65
32511,80,COURTEMANCHE,courtemanche,Courtemanche,2.53333,49.6667
32512,80,MARESTMONTIERS,marestmontiers,Marestmontiers,2.53,49.6867
32513,80,SOURDON,sourdon,Sourdon,2.4,49.7
32514,80,AUBIGNY,aubigny,Aubigny,2.48333,49.9
32515,80,ABBEVILLE,abbeville,Abbeville,1.83333,50.1
32516,80,CLERY-SUR-SOMME,clery sur somme,Cléry-sur-Somme,2.88333,49.95
32517,80,BETTENCOURT-RIVIERE,bettencourt riviere,Bettencourt-Rivière,1.96667,49.9833
32518,80,BAYENCOURT,bayencourt,Bayencourt,2.58333,50.1167
32519,80,CERISY-BULEUX,cerisy buleux,Cerisy-Buleux,1.73333,49.9833
32520,80,CACHY,cachy,Cachy,2.48333,49.85
32521,80,ETELFAY,etelfay,Ételfay,2.61667,49.6667
32522,80,BOUSSICOURT,boussicourt,Boussicourt,2.58333,49.7
32523,80,FRANQUEVILLE,franqueville,Franqueville,2.08333,50.0833
32524,80,BERTEAUCOURT-LES-THENNES,berteaucourt les thennes,Berteaucourt-lès-Thennes,2.46667,49.8167
32525,80,BONNEVILLE,bonneville,Bonneville,2.25,50.0833
32526,80,TERTRY,tertry,Tertry,3.06667,49.8667
32527,80,MIRAUMONT,miraumont,Miraumont,2.73333,50.1
32528,80,EPAGNE-EPAGNETTE,epagne epagnette,Épagne-Épagnette,1.86667,50.0667
32529,80,CRAMONT,cramont,Cramont,2.05,50.15
32530,80,SALEUX,saleux,Saleux,2.25,49.8667
32531,80,CONTY,conty,Conty,2.15,49.7333
32532,80,PLACHY-BUYON,plachy buyon,Plachy-Buyon,2.21667,49.8167
32533,80,BOUVAINCOURT-SUR-BRESLE,bouvaincourt sur bresle,Bouvaincourt-sur-Bresle,1.5,50.0333
32534,80,GUIZANCOURT,guizancourt,Guizancourt,2,49.7333
32535,80,HEUDICOURT,heudicourt,Heudicourt,3.08333,50.0167
32536,80,BOVES,boves,Boves,2.38333,49.85
32537,80,NESLE-L'HOPITAL,nesle l hopital,Nesle-l'Hôpital,1.7,49.9
32538,80,WARGNIES,wargnies,Wargnies,2.25,50.0333
32539,80,LA CHAUSSEE-TIRANCOURT,la chaussee tirancourt,La Chaussée-Tirancourt,2.15,49.95
32540,80,VILLERS-BRETONNEUX,villers bretonneux,Villers-Bretonneux,2.51667,49.8667
32541,80,VAUX-EN-AMIENOIS,vaux en amienois,Vaux-en-Amiénois,2.25,49.9667
32542,80,RIVERY,rivery,Rivery,2.31667,49.9167
32543,80,BECORDEL-BECOURT,becordel becourt,Bécordel-Bécourt,2.68333,49.9833
32544,80,SAIGNEVILLE,saigneville,Saigneville,1.71667,50.1333
32545,80,VERGIES,vergies,Vergies,1.85,49.9333
32546,80,LIERCOURT,liercourt,Liercourt,1.9,50.0333
32547,80,CARNOY,carnoy,Carnoy,2.75,49.9833
32548,80,HERLY,herly,Herly,2.88333,49.75
32549,80,RIENCOURT,riencourt,Riencourt,2.05,49.9167
32550,80,SAINT-QUENTIN-LA-MOTTE-CROIX-AU-BAILLY,saint quentin la motte croix au bailly,Saint-Quentin-la-Motte-Croix-au-Bailly,1.45195,50.0737
32551,80,QUIVIERES,quivieres,Quivières,3.03333,49.8
32552,80,ESTREES-LES-CRECY,estrees les crecy,Estrées-lès-Crécy,1.91667,50.25
32553,80,HARGICOURT,hargicourt,Hargicourt,2.53333,49.7167
32554,80,CURLU,curlu,Curlu,2.81667,49.9667
32555,80,THIEULLOY-L'ABBAYE,thieulloy l abbaye,Thieulloy-l'Abbaye,1.93333,49.8167
32556,80,BUIGNY-LES-GAMACHES,buigny les gamaches,Buigny-lès-Gamaches,1.56667,50.0167
32557,80,EPLESSIER,eplessier,Éplessier,1.95,49.7833
32558,80,WOINCOURT,woincourt,Woincourt,1.53333,50.0667
32559,80,COTTENCHY,cottenchy,Cottenchy,2.38333,49.8
32560,80,FERRIERES,ferrieres,Ferrières,2.18333,49.9
32561,80,SANCOURT,sancourt,Sancourt,3.03333,49.7667
32562,80,YVRENCHEUX,yvrencheux,Yvrencheux,1.98333,50.1833
32563,80,ROUVREL,rouvrel,Rouvrel,2.41667,49.7667
32564,80,FOUCAUCOURT-EN-SANTERRE,foucaucourt en santerre,Foucaucourt-en-Santerre,2.77528,49.8748
32565,80,PUZEAUX,puzeaux,Puzeaux,2.83333,49.8
32566,80,BONNAY,bonnay,Bonnay,2.51667,49.9333
32567,80,PARGNY,pargny,Pargny,2.95,49.7833
32568,80,MONTIGNY-LES-JONGLEURS,montigny les jongleurs,Montigny-les-Jongleurs,2.13333,50.1833
32569,80,ROUVROY-EN-SANTERRE,rouvroy en santerre,Rouvroy-en-Santerre,2.71667,49.7667
32570,80,VRAIGNES-LES-HORNOY,vraignes les hornoy,Vraignes-lès-Hornoy,1.91667,49.8333
32571,80,VILLEROY,villeroy,Villeroy,1.73333,49.9333
32572,80,SAVEUSE,saveuse,Saveuse,2.21667,49.8833
32573,80,CONTRE,contre,Contré,2.1,49.75
32574,80,CHUIGNES,chuignes,Chuignes,2.75,49.9
32575,80,PROYART,proyart,Proyart,2.7,49.8833
32576,80,NAMPONT,nampont,Nampont,1.74556,50.3489
32577,80,CAMPS-EN-AMIENOIS,camps en amienois,Camps-en-Amiénois,1.96667,49.8667
32578,80,LE MEILLARD,le meillard,Le Meillard,2.2,50.1667
32579,80,SAINT-AUBIN-RIVIERE,saint aubin riviere,Saint-Aubin-Rivière,1.78333,49.8667
32580,80,DOMPIERRE-BECQUINCOURT,dompierre becquincourt,Dompierre-Becquincourt,2.805,49.9076
32581,80,FOUCAUCOURT-HORS-NESLE,foucaucourt hors nesle,Foucaucourt-Hors-Nesle,1.73333,49.9167
32582,80,LONGUEVILLETTE,longuevillette,Longuevillette,2.26667,50.1333
32583,80,TULLY,tully,Tully,1.51667,50.0833
32584,80,ALLAINES,allaines,Allaines,2.95,49.95
32585,80,LESBOEUFS,lesboeufs,Lesbœufs,2.86667,50.0333
32586,80,AUTHIE,authie,Authie,2.5,50.1167
32587,80,VRELY,vrely,Vrély,2.68333,49.7833
32588,80,DOMLEGER-LONGVILLERS,domleger longvillers,Domléger-Longvillers,2.08333,50.1667
32589,80,CAIX,caix,Caix,2.65,49.8167
32590,80,NOUVION,nouvion,Nouvion,1.77389,50.212
32591,80,EMBREVILLE,embreville,Embreville,1.55,50.0333
32592,80,THIEULLOY-LA-VILLE,thieulloy la ville,Thieulloy-la-Ville,1.93333,49.75
32593,80,DAVENESCOURT,davenescourt,Davenescourt,2.6,49.7
32594,80,SAINT-SAUFLIEU,saint sauflieu,Saint-Sauflieu,2.25,49.7833
32595,80,HESCAMPS,hescamps,Hescamps,1.87111,49.7287
32596,80,DAMERY,damery,Damery,2.75,49.7333
32597,80,TOUTENCOURT,toutencourt,Toutencourt,2.45,50.0333
32598,80,HEDAUVILLE,hedauville,Hédauville,2.56667,50.05
32599,80,HENENCOURT,henencourt,Hénencourt,2.56667,50
32600,80,BOUILLANCOURT-LA-BATAILLE,bouillancourt la bataille,Bouillancourt-la-Bataille,2.53333,49.7
32601,80,BRESLE,bresle,Bresle,2.56667,49.9833
32602,80,FRESNOY-LES-ROYE,fresnoy les roye,Fresnoy-lès-Roye,2.78333,49.7333
32603,80,CANNESSIERES,cannessieres,Cannessières,1.76667,49.9333
